datetime,time,cpu temperature,humidity,pressure,temperature (humidity),temperature (pressure),orientation radians pitch,orientation radians yaw,orientation radians roll,orientation degrees pitch,orientation degrees yaw,orientation degrees roll,compass raw x,compass raw y,compass raw z,gyroscope raw x,gyroscope raw y,gyroscope raw z,accelerometer raw x,accelerometer raw y,accelerometer raw z,joystick up,joystick down,joystick right,joystick left,joystick button
2016-03-28 12:38:53.217600,1459168733.217671,47.615,31.769079208374023,994.15380859375,34.161964416503906,33.90416717529297,-7.762986933812499e-05,3.073017120361328,0.02699466235935688,359.99528581544104,176.07637551948582,1.5468994289554896,-28.143159866333008,-1.1990623474121094,20.03350830078125,0.000445045530796051,0.0006780251860618591,0.0005347824189811945,0.0014546754537150264,0.025250427424907684,0.999400794506073,0,0,0,0,0
2016-03-28 12:38:54.179784,1459168734.17984,47.615,31.967266082763672,994.126708984375,34.1428337097168,33.914581298828125,-0.0003113588900305331,3.073002576828003,0.026526156812906265,359.98126719568006,176.07502314203018,1.5199626569728402,-28.236230850219727,-1.3718308210372925,19.670408248901367,-0.0026116669178009033,0.001285940408706665,0.000826887902803719,0.0029093509074300528,0.025978805497288704,0.999400794506073,0,0,0,0,0
2016-03-28 12:38:55.209879,1459168735.209951,47.615,32.21760559082031,994.136474609375,34.06631088256836,33.90208435058594,-0.000127096485812217,3.073491334915161,0.026651298627257347,359.99272136955733,176.10204337038672,1.5259906190804937,-28.12034797668457,-1.313543677330017,20.677013397216797,-0.0001721903681755066,0.08038210868835449,-0.0003881868324242532,0.001212229602970183,0.02549321949481964,0.999400794506073,0,0,0,0,0
2016-03-28 12:38:56.177450,1459168736.177505,47.615,30.99720001220703,994.1396484375,34.161964416503906,33.90833282470703,0.0001660638372413814,3.067500114440918,0.026970431208610535,0.010179359756325942,175.77110704472128,1.5450710726920418,-28.584915161132812,-1.136593222618103,20.194063186645508,0.00257168710231781,0.0003565177321434021,-0.00068110809661448,0.0014546754537150264,0.025250427424907684,0.9991570711135864,0,0,0,0,0
2016-03-28 12:38:57.167077,1459168737.167143,47.615,31.8316650390625,994.127197265625,34.200225830078125,33.90625,-0.0008727242820896208,3.072071075439453,0.02650390937924385,359.94874868505195,176.01601030760125,1.5189155035957127,-28.229354858398438,-1.548030972480774,19.7373046875,-0.00018005818128585815,0.00035693496465682983,-7.032474968582392e-05,0.0014546754537150264,0.023793673142790794,0.9991570711135864,0,0,0,0,0
2016-03-28 12:38:58.173101,1459168738.173159,47.615,32.04723358154297,994.1064453125,34.200225830078125,33.914581298828125,-0.0007689222111366689,3.075058937072754,0.026742732152342796,359.9587413151737,176.1908358295969,1.5314185917582441,-27.994293212890625,-1.3400423526763916,20.95951271057129,0.0022602304816246033,0.002186998724937439,0.00022690428886562586,0.0016971214208751917,0.025250427424907684,0.9991570711135864,0,0,0,0,0
2016-03-28 12:38:59.180125,1459168739.18018,47.615,31.64738655090332,994.115478515625,34.12370300292969,33.912498474121094,7.6073978561908e-05,3.07635235786438,0.027224453166127205,0.0045470283522174,176.2619654196134,1.560181799013637,-28.300790786743164,-1.265141487121582,19.93689727783203,0.00408635288476944,-0.0732550248503685,0.0008355721365660429,0.001939567388035357,0.02622159756720066,0.9991570711135864,0,0,0,0,0
2016-03-28 12:39:00.216648,1459168740.216717,47.615,32.06114196777344,994.114013671875,34.200225830078125,33.91666793823242,0.0001580549287609756,3.074892997741699,0.027404136955738068,0.0050359838524150265,176.16201243129944,1.5630866571233024,-28.33186912536621,-1.5548373460769653,20.231224060058594,0.002248339354991913,0.0015698820352554321,-0.0006937610451132059,0.001212229602970183,0.025978805497288704,0.9996444582939148,0,0,0,0,0
2016-03-28 12:39:01.175402,1459168741.175456,47.615,34.27942657470703,994.1123046875,34.181095123291016,33.914581298828125,-0.0008945951703935862,3.0812089443206787,0.02649768628180027,359.9471669559805,176.53996777921128,1.5207742755453082,-28.39307975769043,-1.230312466621399,19.759807586669922,-0.0005013123154640198,-0.0008739233016967773,0.0011250079842284322,0.0016971214208751917,0.02403646521270275,0.9996444582939148,0,0,0,0,0
2016-03-28 12:39:02.213077,1459168742.213148,47.615,33.024253845214844,994.1171875,34.06631088256836,33.920833587646484,-0.0014011058956384659,3.0807290077209473,0.02606646530330181,359.91767056727133,176.47084626481075,1.4934180872589378,-28.41927719116211,-1.7170994281768799,19.456195831298828,-0.0005024299025535583,0.0006527155637741089,0.002021525986492634,0.002424459205940366,0.025978805497288704,0.999400794506073,0,0,0,0,0
